"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"42071","5","485410","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 485410 School and employee bus transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,618,10990950,6528256,652773,342,17785,"",1.68,1.91,1.72,1.96,1.39,0.90,0.90,"",-1,-9.1,-50,-7.5,-614728,-5.3,-197110,-2.9,-52214,-7.4,8,2.4,416,2.4
"42071","5","4855","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 4855 Charter bus industry","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","48551","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 48551 Charter bus industry","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","485510","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 485510 Charter bus industry","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","4859","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 4859 Other ground passenger transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,123,2938450,970124,49947,460,23938,"",0.57,0.73,0.74,0.58,0.46,1.02,1.02,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","48599","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 48599 Other ground passenger transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,123,2938450,970124,49947,460,23938,"",0.57,0.73,0.74,0.58,0.46,1.02,1.02,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","485991","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 485991 Special needs transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","485999","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 485999 All other ground passenger transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","486","75","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 486 Pipeline transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","4862","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 4862 Pipeline transportation of natural gas","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","48621","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 48621 Pipeline transportation of natural gas","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","486210","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 486210 Pipeline transportation of natural gas","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","487","75","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 487 Scenic and sightseeing transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,52,1106614,469251,19587,407,21145,"",1.66,0.95,0.76,0.69,0.42,0.80,0.80,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","4871","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 4871 Scenic and sightseeing transportation, land","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,52,1106614,469251,19587,407,21145,"",5.54,2.25,1.84,1.72,1.01,0.81,0.81,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","48711","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 48711 Scenic and sightseeing transportation, land","County, NAICS 5-digit -- by ownership sector","All establishment sizes",7,52,1106614,469251,19587,407,21145,"",5.54,2.25,1.84,1.72,1.01,0.81,0.81,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","487110","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 487110 Scenic and sightseeing transportation, land","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,52,1106614,469251,19587,407,21145,"",5.54,2.25,1.84,1.72,1.01,0.81,0.81,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","488","75","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 488 Support activities for transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",38,545,24108406,6373239,336857,851,44229,"",0.62,0.50,0.51,0.53,0.52,1.01,1.01,"",1,2.7,-44,-7.5,-1191923,-4.7,-378903,-5.6,-47332,-12.3,25,3.0,1293,3.0
"42071","5","4881","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 4881 Support activities for air transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,62,3190046,645423,25336,991,51522,"",0.60,0.19,0.26,0.19,0.14,1.36,1.36,"",0,0.0,-13,-17.3,-564822,-15.0,-145984,-18.4,-610,-2.4,31,3.2,1623,3.3
"42071","5","48811","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 48811 Airport operations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","488111","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 488111 Air traffic control","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","48819","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 48819 Other support activities for air transport.","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","488190","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 488190 Other support activities for air transport.","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","4882","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 4882 Support activities for rail transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","48821","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 48821 Support activities for rail transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","488210","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 488210 Support activities for rail transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","4883","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 4883 Support activities for water transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","48839","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 48839 Other support activities for water transport.","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","488390","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 488390 Other support activities for water transport.","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","4884","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 4884 Support activities for road transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",19,209,8345238,2451281,115943,768,39945,"",1.15,1.28,1.62,1.30,1.13,1.27,1.27,"",1,5.6,26,14.2,646782,8.4,491627,25.1,28711,32.9,-41,-5.1,-2123,-5.0
"42071","5","48841","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 48841 Motor vehicle towing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",15,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,"N",2,15.4,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","488410","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 488410 Motor vehicle towing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,"N",2,15.4,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","48849","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 48849 Other support activities for road transport.","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","488490","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 488490 Other support activities for road transport.","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","4885","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 4885 Freight transportation arrangement","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,81,5396950,807578,26018,1280,66561,"",0.28,0.23,0.31,0.20,0.13,1.32,1.32,"",0,0.0,9,12.5,269636,5.3,106616,15.2,3578,15.9,-85,-6.2,-4405,-6.2
"42071","5","48851","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 48851 Freight transportation arrangement","County, NAICS 5-digit -- by ownership sector","All establishment sizes",7,81,5396950,807578,26018,1280,66561,"",0.28,0.23,0.31,0.20,0.13,1.32,1.32,"",0,0.0,9,12.5,269636,5.3,106616,15.2,3578,15.9,-85,-6.2,-4405,-6.2
"42071","5","488510","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 488510 Freight transportation arrangement","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,81,5396950,807578,26018,1280,66561,"",0.28,0.23,0.31,0.20,0.13,1.32,1.32,"",0,0.0,9,12.5,269636,5.3,106616,15.2,3578,15.9,-85,-6.2,-4405,-6.2
"42071","5","4889","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 4889 Other support activities for transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","48899","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 48899 Other support activities for transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","488991","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 488991 Packing and crating","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",2.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","492","75","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 492 Couriers and messengers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,795,33716553,8022464,345206,815,42402,"",0.41,0.76,0.87,0.78,1.05,1.14,1.14,"",-3,-23.1,26,3.4,840419,2.6,645900,8.8,-21589,-5.9,-8,-1.0,-373,-0.9
"42071","5","4921","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 4921 Couriers and express delivery services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","49211","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 49211 Couriers and express delivery services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","492110","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 492110 Couriers and express delivery services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","4922","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 4922 Local messengers and local delivery","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","49221","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 49221 Local messengers and local delivery","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","492210","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 492210 Local messengers and local delivery","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","493","75","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 493 Warehousing and storage","County, NAICS 3-digit -- by ownership sector","All establishment sizes",52,5920,261611126,56883802,3887927,850,44191,"",2.24,3.88,4.92,3.18,4.18,1.27,1.27,"",-2,-3.7,1493,33.7,51556549,24.5,14787325,35.1,1503782,63.1,-63,-6.9,-3261,-6.9
"42071","5","4931","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 4931 Warehousing and storage","County, NAICS 4-digit -- by ownership sector","All establishment sizes",52,5920,261611126,56883802,3887927,850,44191,"",2.24,3.88,4.92,3.18,4.18,1.27,1.27,"",-2,-3.7,1493,33.7,51556549,24.5,14787325,35.1,1503782,63.1,-63,-6.9,-3261,-6.9
"42071","5","49311","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 49311 General warehousing and storage","County, NAICS 5-digit -- by ownership sector","All establishment sizes",41,5673,250697488,53952209,3696665,850,44193,"",2.42,4.23,5.48,3.44,4.58,1.30,1.30,"",-3,-6.8,1437,33.9,49106317,24.4,14111270,35.4,1466292,65.7,-65,-7.1,-3394,-7.1
"42071","5","493110","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 493110 General warehousing and storage","County, NAICS 6-digit -- by ownership sector","All establishment sizes",41,5673,250697488,53952209,3696665,850,44193,"",2.42,4.23,5.48,3.44,4.58,1.30,1.30,"",-3,-6.8,1437,33.9,49106317,24.4,14111270,35.4,1466292,65.7,-65,-7.1,-3394,-7.1
"42071","5","49312","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 49312 Refrigerated warehousing and storage","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,154,6603106,1847018,131117,823,42808,"",1.68,1.63,1.79,1.53,1.91,1.10,1.10,"",0,0.0,14,10.0,396359,6.4,196958,11.9,7655,6.2,-31,-3.6,-1605,-3.6
"42071","5","493120","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 493120 Refrigerated warehousing and storage","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,154,6603106,1847018,131117,823,42808,"",1.68,1.63,1.79,1.53,1.91,1.10,1.10,"",0,0.0,14,10.0,396359,6.4,196958,11.9,7655,6.2,-31,-3.6,-1605,-3.6
"42071","5","49313","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 49313 Farm product warehousing and storage","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,26,1457588,325953,14967,1092,56789,"",2.43,1.45,2.14,1.52,1.50,1.50,1.49,"",-1,-25.0,-6,-18.8,-48493,-3.2,-30837,-8.6,-1480,-9.0,182,20.0,9478,20.0
"42071","5","493130","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 493130 Farm product warehousing and storage","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,26,1457588,325953,14967,1092,56789,"",2.43,1.45,2.14,1.52,1.50,1.50,1.49,"",-1,-25.0,-6,-18.8,-48493,-3.2,-30837,-8.6,-1480,-9.0,182,20.0,9478,20.0
"42071","5","49319","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 49319 Other warehousing and storage","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,67,2852944,758622,45178,816,42423,"",1.53,0.92,0.91,0.93,1.00,0.99,0.98,"",2,66.7,48,252.6,2102366,280.1,509934,205.0,31315,225.9,50,6.5,2569,6.4
"42071","5","493190","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 493190 Other warehousing and storage","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,67,2852944,758622,45178,816,42423,"",1.53,0.92,0.91,0.93,1.00,0.99,0.98,"",2,66.7,48,252.6,2102366,280.1,509934,205.0,31315,225.9,50,6.5,2569,6.4
"42071","5","51","74","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 51 Information","County, NAICS Sector -- by ownership sector","All establishment sizes",122,3013,146190139,28411549,1387346,933,48522,"",0.57,0.65,0.39,0.52,0.43,0.60,0.60,"",8,7.0,27,0.9,3332929,2.3,1227855,4.5,34888,2.6,13,1.4,685,1.4
"42071","5","511","75","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 511 Publishing industries, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",32,1780,83595097,17667837,838232,903,46970,"",0.56,1.49,0.80,1.08,1.05,0.54,0.54,"",1,3.2,-32,-1.8,-1156887,-1.4,98983,0.6,-1561,-0.2,3,0.3,189,0.4
"42071","5","5111","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 5111 Newspaper, book, and directory publishers","County, NAICS 4-digit -- by ownership sector","All establishment sizes",25,1627,71644038,16017386,748354,847,44041,"",0.86,2.66,2.11,2.37,1.79,0.79,0.79,"",0,0.0,-23,-1.4,-965918,-1.3,380581,2.4,10680,1.4,1,0.1,33,0.1
"42071","5","51111","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 51111 Newspaper publishers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",9,870,33109927,8325228,378928,732,38079,"",0.87,2.99,2.80,2.61,2.08,0.94,0.94,"",0,0.0,-26,-2.9,-1614291,-4.6,57041,0.7,71677,23.3,-13,-1.7,-683,-1.8
"42071","5","511110","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 511110 Newspaper publishers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",9,870,33109927,8325228,378928,732,38079,"",0.87,2.99,2.80,2.61,2.08,0.94,0.94,"",0,0.0,-26,-2.9,-1614291,-4.6,57041,0.7,71677,23.3,-13,-1.7,-683,-1.8
"42071","5","51112","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 51112 Periodical publishers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","511120","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 511120 Periodical publishers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","51113","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 51113 Book publishers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,123,6265689,1129007,52267,981,51010,"",1.18,1.21,0.93,0.94,0.75,0.76,0.76,"",0,0.0,4,3.4,320536,5.4,94916,9.2,-6494,-11.1,18,1.9,946,1.9
